Year,Month,Week,Season,City,Average Temperature (°C),Average Rainfall (mm),Average Humidity (%),Air Quality Index (AQI),Mosquito Density Index,Population Density (people per sq km),Dengue Cases Reported,Outbreak Risk Level,Latitude,Longitude,Month_Num
2023.0,February,9.0,Winter,Guwahati,15.0,8.48,57.11,66.0,0.162,7000.0,11.0,Low,26.1445,91.7362,2
2023.0,March,10.0,Summer,Delhi (NCT),34.48,13.68,67.535,157.8,0.276,11297.0,32.0,Low,28.7041,77.1025,3
2023.0,March,10.0,Summer,Mumbai,28.55,9.57,70.73,113.1,0.39,20400.0,67.0,Moderate,19.076,72.8777,3
2023.0,March,10.0,Summer,Kolkata,31.21,9.99,74.48,164.8,0.581,24000.0,109.0,Moderate,22.3072,88.3639,3
2023.0,March,10.0,Summer,Chennai,30.1,9.29,66.86,160.4,0.566,8500.0,95.0,Moderate,13.0827,80.2707,3
2023.0,March,10.0,Summer,Bengaluru,29.25,4.94,58.28,190.8,0.585,11700.0,59.0,Moderate,12.9716,77.5946,3
2023.0,January,10.0,Winter,Hyderabad,28.38,5.25,65.4,189.7,0.495,10000.0,20.0,Low,17.385,78.4867,1
2023.0,March,10.0,Summer,Pune,30.81,0.41,63.06,97.6,0.475,6000.0,20.0,Low,18.5204,73.8567,3
2023.0,March,10.0,Summer,Ahmedabad,30.08,1.64,64.68,119.0,0.532,8500.0,25.0,Low,23.0225,72.5714,3
2023.0,January,10.0,Winter,Jaipur,30.83,6.64,57.38,139.2,0.568,6000.0,18.0,Low,26.9124,75.7873,1
2023.0,March,10.0,Summer,Ahmedabad,31.1,13.68,67.535,119.4,0.585,17000.0,61.0,Moderate,26.8467,80.9462,3
2023.0,January,10.0,Winter,Ahmedabad,25.66,8.32,54.59,122.9,0.379,10000.0,35.0,Low,26.4499,80.3319,1
2023.0,March,10.0,Summer,Nagpur,33.04,6.79,55.05,110.5,0.41,9000.0,44.0,Low,21.1458,79.0882,3
2023.0,March,10.0,Summer,Indore,32.75,8.17,66.54,89.9,0.484,8500.0,35.0,Low,22.7196,75.8577,3
2023.0,March,10.0,Summer,Bhopal,31.53,0.07,69.33,153.7,0.431,2800.0,43.0,Low,23.2599,77.4126,3
2023.0,March,10.0,Summer,Surat,30.02,11.84,69.11,119.5,0.539,17000.0,55.0,Moderate,21.1702,72.8311,3
2023.0,January,10.0,Winter,Vadodara (Baroda),29.75,9.08,59.23,87.8,0.516,7500.0,31.0,Low,22.3072,73.1812,1
2023.0,March,10.0,Summer,Nashik,30.63,3.28,65.49,99.0,0.541,4000.0,12.0,Low,19.9975,73.7898,3
2023.0,March,10.0,Summer,Ludhiana,28.71,6.24,50.37,87.1,0.535,10000.0,27.0,Low,30.901,75.8573,3
2023.0,March,10.0,Summer,Agra,29.07,3.67,52.5,113.7,0.506,8500.0,25.0,Low,22.3072,78.0081,3
2023.0,March,10.0,Summer,Meerut,26.75,-0.65,60.95,118.7,0.486,12000.0,33.0,Low,28.9845,77.7064,3
2023.0,March,10.0,Summer,Vijayawada,34.43,3.86,57.58,113.7,0.459,7800.0,41.0,Low,16.5062,80.648,3
2023.0,March,10.0,Summer,Ranchi,29.22,8.47,56.61,92.2,0.509,6000.0,43.0,Low,23.3441,85.3096,3
2023.0,March,10.0,Summer,Patna,34.6,0.59,56.54,136.6,0.273,21000.0,55.0,Moderate,25.5941,85.1376,3
2023.0,March,10.0,Summer,Visakhapatnam,29.12,7.77,63.54,118.1,0.602,6500.0,20.0,Low,17.6868,83.2185,3
2023.0,March,10.0,Summer,Coimbatore,34.04,7.43,60.0,88.3,0.336,8500.0,9.0,Low,11.0168,76.9558,3
2023.0,March,10.0,Summer,Madurai,32.82,4.89,60.74,96.7,0.433,7000.0,26.0,Low,9.9252,78.1198,3
2023.0,March,10.0,Summer,Thiruvananthapuram (Trivandrum),27.24,-0.07,66.33,73.5,0.477,5000.0,15.0,Low,8.5241,76.9366,3
2023.0,March,10.0,Summer,Kochi (Cochin),31.62,10.07,69.36,122.4,0.45,9000.0,31.0,Low,9.9312,76.2673,3
2023.0,March,10.0,Summer,Bhubaneswar,35.12,9.0,67.35,128.1,0.414,6000.0,30.0,Low,20.2961,85.8245,3
2023.0,March,10.0,Summer,Guwahati,29.32,3.78,65.58,138.1,0.546,7000.0,30.0,Low,26.1445,91.7362,3
2023.0,March,11.0,Summer,Delhi (NCT),28.77,3.94,46.69,183.6,0.486,11297.0,19.0,Low,28.7041,77.1025,3
2023.0,March,11.0,Summer,Mumbai,29.46,19.97,77.53,146.6,0.594,20400.0,84.0,Moderate,19.076,72.8777,3
2023.0,March,11.0,Summer,Kolkata,34.05,3.85,81.62,153.6,0.455,24000.0,81.0,Moderate,22.5726,88.3639,3
2023.0,March,11.0,Summer,Chennai,28.34,6.79,71.71,146.1,0.496,26000.0,91.0,Moderate,13.0827,80.2707,3
2023.0,March,11.0,Summer,Bengaluru,33.84,10.5,60.69,115.6,0.396,11700.0,28.0,Low,12.9716,77.5946,3
2023.0,March,11.0,Summer,Ahmedabad,34.26,-1.0,56.83,149.2,0.362,10000.0,22.0,Low,17.385,78.4867,3
2023.0,March,11.0,Summer,Pune,26.75,-3.14,49.81,70.3,0.402,6000.0,16.0,Low,18.5204,73.8567,3
2023.0,March,11.0,Summer,Ahmedabad,29.91,9.41,57.89,95.8,0.527,12100.0,52.0,Moderate,23.0225,72.5714,3
2023.0,March,11.0,Summer,Jaipur,30.46,7.16,55.6,87.4,0.491,6000.0,16.0,Low,26.9124,75.7873,3
2023.0,March,11.0,Summer,Lucknow,31.17,13.68,56.46,113.7,0.513,17000.0,61.0,Moderate,26.8467,80.9462,3
2023.0,March,11.0,Summer,Kanpur,29.87,4.1,59.11,127.4,0.573,10000.0,26.0,Low,26.4499,80.3319,3
2023.0,March,11.0,Summer,Nagpur,27.83,9.88,58.73,109.4,0.426,9000.0,17.0,Low,21.1458,79.0882,3
2023.0,March,11.0,Summer,Indore,28.73,4.1,63.77,103.8,0.544,8500.0,34.0,Low,22.7196,75.8577,3
2023.0,January,11.0,Winter,Bhopal,32.19,2.89,60.62,118.0,0.563,2800.0,4.0,Low,23.2599,77.4126,1
2023.0,March,11.0,Summer,Surat,31.52,17.05,76.53,81.8,0.619,17000.0,79.0,Moderate,21.1702,72.8311,3
2023.0,March,11.0,Summer,Vadodara (Baroda),29.39,7.13,61.18,124.6,0.653,7500.0,39.0,Low,22.3072,73.1812,3
2023.0,March,11.0,Summer,Nashik,30.12,8.59,59.96,135.7,0.603,4000.0,18.0,Low,19.9975,73.7898,3
2023.0,March,11.0,Summer,Ludhiana,29.75,2.75,60.43,100.3,0.494,10000.0,32.0,Low,30.901,75.8573,3
2023.0,March,11.0,Summer,Agra,31.44,8.35,56.25,104.1,0.511,8500.0,49.0,Low,27.1767,78.0081,3
2023.0,March,11.0,Summer,Meerut,33.31,2.23,57.15,113.7,0.376,12000.0,54.0,Moderate,28.9845,77.7064,3
2023.0,March,11.0,Summer,Vijayawada,29.0,13.68,57.42,114.8,0.517,7800.0,47.0,Low,16.5062,80.648,3
2023.0,March,11.0,Summer,Ranchi,28.31,5.52,67.535,98.6,0.444,6000.0,15.0,Low,23.3441,85.3096,3
2023.0,January,11.0,Winter,Patna,32.64,1.23,59.1,141.5,0.397,21000.0,43.0,Moderate,25.5941,85.1376,1
2023.0,March,11.0,Summer,Visakhapatnam,29.67,4.09,66.47,116.5,0.537,6500.0,24.0,Low,17.6868,83.2185,3
2023.0,March,11.0,Summer,Coimbatore,29.97,6.26,67.535,72.0,0.557,8500.0,34.0,Low,11.0168,76.9558,3
2023.0,March,11.0,Summer,Madurai,29.15,9.11,63.14,84.5,0.477,7000.0,22.0,Low,9.9252,78.1198,3
2023.0,March,11.0,Summer,Thiruvananthapuram (Trivandrum),32.88,2.87,70.75,82.3,0.495,5000.0,26.0,Low,8.5241,76.9366,3
2023.0,March,11.0,Summer,Kochi (Cochin),30.08,-0.69,71.61,97.1,0.524,8500.0,32.0,Low,9.9312,76.2673,3
2023.0,March,11.0,Summer,Bhubaneswar,34.24,7.18,65.39,101.2,0.486,6000.0,21.0,Low,20.2961,85.8245,3
2023.0,March,11.0,Summer,Guwahati,33.02,9.18,58.19,111.3,0.428,7000.0,19.0,Low,26.1445,91.7362,3
2023.0,March,11.0,Summer,Delhi (NCT),33.34,4.29,58.57,156.1,0.454,11297.0,41.0,Low,28.7041,77.1025,3
2023.0,March,12.0,Summer,Mumbai,33.17,7.45,71.34,149.6,0.541,20400.0,77.0,Moderate,19.076,72.8777,3
2023.0,March,12.0,Summer,Ahmedabad,31.37,9.46,82.12,117.6,0.612,24000.0,114.0,Moderate,22.5726,88.3639,3
2023.0,March,12.0,Summer,Chennai,30.81,1.85,69.71,132.7,0.467,26000.0,80.0,Moderate,13.0827,80.2707,3
2023.0,March,12.0,Summer,Bengaluru,28.5,2.13,60.79,124.3,0.47,8500.0,22.0,Low,12.9716,77.5946,3
2023.0,March,12.0,Summer,Hyderabad,28.93,8.52,59.91,118.7,0.475,10000.0,38.0,Low,17.385,77.7064,3
2023.0,March,12.0,Summer,Pune,36.43,-1.86,60.84,113.7,0.209,6000.0,16.0,Low,18.5204,73.8567,3
2023.0,March,12.0,Summer,Ahmedabad,33.19,5.72,54.77,114.4,0.444,12100.0,32.0,Low,23.0225,72.5714,3
2023.0,March,12.0,Summer,Jaipur,29.07,5.9,59.69,131.7,0.534,6000.0,23.0,Low,26.9124,75.7873,3
2023.0,March,12.0,Summer,Lucknow,31.21,4.93,57.6,169.8,0.479,17000.0,51.0,Moderate,26.8467,80.9462,3
2023.0,March,12.0,Summer,Kanpur,30.07,10.7,64.8,132.2,0.486,10000.0,32.0,Low,26.4499,80.3319,3
2023.0,March,12.0,Summer,Nagpur,32.41,8.15,57.1,96.3,0.393,9000.0,43.0,Low,21.1458,79.0882,3
2023.0,March,12.0,Summer,Indore,31.83,3.04,67.535,98.2,0.454,8500.0,19.0,Low,22.7196,75.8577,3
2023.0,March,12.0,Summer,Bhopal,30.21,6.21,67.535,92.7,0.496,2800.0,11.0,Low,23.2599,77.4126,3
2023.0,March,12.0,Summer,Surat,36.84,8.52,67.16,99.9,0.287,17000.0,37.0,Low,21.1702,72.8311,3
2023.0,March,12.0,Summer,Vadodara (Baroda),29.98,10.14,64.44,96.0,0.561,7500.0,16.0,Low,22.3072,73.1812,3
2023.0,March,12.0,Summer,Nashik,32.06,9.17,60.79,111.6,0.527,4000.0,14.0,Low,19.9975,73.7898,3
2023.0,March,12.0,Summer,Ahmedabad,33.43,8.05,49.6,75.5,0.365,8500.0,27.0,Low,30.901,75.8573,3
2023.0,March,12.0,Summer,Agra,31.89,9.07,67.535,117.2,0.415,8500.0,17.0,Low,22.3072,78.0081,3
2023.0,March,12.0,Summer,Meerut,33.74,3.8,63.42,128.3,0.425,12000.0,50.0,Low,28.9845,77.7064,3
2023.0,March,12.0,Summer,Vijayawada,31.65,6.27,63.58,101.0,0.565,8500.0,39.0,Low,16.5062,80.648,3
2023.0,March,12.0,Summer,Ranchi,26.75,0.47,62.83,116.7,0.483,6000.0,9.0,Low,23.3441,85.3096,3
2023.0,March,12.0,Summer,Patna,30.58,2.29,59.99,175.3,0.483,21000.0,60.0,Moderate,25.5941,85.1376,3
2023.0,March,12.0,Summer,Visakhapatnam,30.55,8.34,70.21,102.5,0.572,6500.0,21.0,Low,17.6868,77.7064,3
2023.0,March,12.0,Summer,Coimbatore,30.91,2.27,67.89,98.0,0.41,8500.0,28.0,Low,11.0168,76.9558,3
2023.0,March,12.0,Summer,Madurai,35.61,4.03,67.535,106.0,0.296,7000.0,25.0,Low,9.9252,78.1198,3
2023.0,March,12.0,Summer,Thiruvananthapuram (Trivandrum),29.48,3.62,72.51,105.4,0.546,5000.0,17.0,Low,8.5241,76.9366,3
2023.0,March,12.0,Summer,Kochi (Cochin),29.07,19.71,74.78,93.4,0.65,9000.0,56.0,Moderate,9.9312,76.2673,3
2023.0,March,12.0,Summer,Bhubaneswar,29.39,2.34,68.38,113.7,0.627,6000.0,33.0,Low,20.2961,85.8245,3
2023.0,March,12.0,Summer,Guwahati,32.96,5.91,62.82,133.3,0.402,7000.0,17.0,Low,26.1445,91.7362,3
2023.0,March,13.0,Summer,Delhi (NCT),33.18,5.25,62.11,102.3,0.371,11297.0,34.0,Low,28.7041,77.1025,3
2023.0,March,13.0,Summer,Mumbai,31.44,16.26,66.02,144.8,0.619,20400.0,93.0,Moderate,19.076,72.8777,3
2023.0,January,13.0,Winter,Kolkata,30.47,9.83,86.25,151.6,0.681,24000.0,115.0,Moderate,22.5726,88.3639,1
2023.0,March,13.0,Summer,Chennai,30.15,7.96,75.4,148.6,0.63,26000.0,112.0,Moderate,13.0827,80.2707,3
2023.0,March,13.0,Summer,Bengaluru,31.44,-0.04,60.5,144.6,0.479,11700.0,46.0,Low,12.9716,77.5946,3
2023.0,March,13.0,Summer,Hyderabad,32.18,-0.73,66.99,87.2,0.452,10000.0,22.0,Low,17.385,77.7064,3
2023.0,March,13.0,Summer,Pune,32.43,4.83,59.99,137.9,0.532,6000.0,13.0,Low,18.5204,73.8567,3
2023.0,March,13.0,Summer,Ahmedabad,32.21,4.27,55.36,115.8,0.58,12100.0,64.0,Moderate,23.0225,72.5714,3
2023.0,March,13.0,Summer,Jaipur,27.57,4.7,54.02,113.7,0.486,6000.0,14.0,Low,26.9124,75.7873,3
2023.0,March,13.0,Summer,Lucknow,28.28,5.23,60.57,127.8,0.497,17000.0,68.0,Moderate,26.8467,80.9462,3
2023.0,January,13.0,Winter,Kanpur,31.44,4.07,60.98,96.5,0.49,10000.0,33.0,Low,26.4499,77.7064,1
2023.0,March,13.0,Summer,Nagpur,30.24,9.93,61.68,66.9,0.468,9000.0,22.0,Low,21.1458,79.0882,3
2023.0,March,13.0,Summer,Indore,31.04,13.68,63.6,91.2,0.574,8500.0,43.0,Low,22.7196,75.8577,3
2023.0,March,13.0,Summer,Bhopal,32.22,6.04,62.68,72.4,0.551,2800.0,26.0,Low,23.2599,77.4126,3
2023.0,March,13.0,Summer,Surat,30.64,10.57,69.56,124.1,0.515,17000.0,43.0,Moderate,21.1702,72.8311,3
2023.0,March,13.0,Summer,Vadodara (Baroda),32.55,4.68,58.17,125.6,0.498,7500.0,17.0,Low,22.3072,73.1812,3
2023.0,March,13.0,Summer,Nashik,30.84,8.59,60.3,102.6,0.529,4000.0,16.0,Low,19.9975,73.7898,3
2023.0,March,13.0,Summer,Ahmedabad,26.75,5.41,65.29,115.9,0.5,10000.0,43.0,Low,30.901,75.8573,3
2023.0,March,13.0,Summer,Agra,30.83,2.8,55.39,165.4,0.369,8500.0,13.0,Low,27.1767,78.0081,3
2023.0,March,13.0,Summer,Meerut,28.76,8.84,54.42,105.7,0.391,12000.0,51.0,Moderate,28.9845,77.7064,3
2023.0,March,13.0,Summer,Vijayawada,28.59,6.85,57.13,90.1,0.527,7800.0,43.0,Low,16.5062,80.648,3
2023.0,March,13.0,Summer,Ranchi,29.99,12.95,61.01,73.5,0.582,6000.0,14.0,Low,23.3441,85.3096,3
2023.0,March,13.0,Summer,Patna,32.71,0.15,58.93,145.3,0.411,21000.0,43.0,Moderate,25.5941,85.1376,3
2023.0,March,13.0,Summer,Visakhapatnam,29.85,6.16,67.15,92.8,0.519,8500.0,25.0,Low,17.6868,83.2185,3
2023.0,March,13.0,Summer,Coimbatore,29.99,1.88,58.78,93.5,0.664,8500.0,37.0,Low,11.0168,76.9558,3
2023.0,March,13.0,Summer,Madurai,26.75,3.9,59.99,64.2,0.539,7000.0,25.0,Low,9.9252,78.1198,3
2023.0,March,13.0,Summer,Thiruvananthapuram (Trivandrum),32.12,11.78,69.19,76.2,0.518,5000.0,15.0,Low,8.5241,77.7064,3
2023.0,March,13.0,Summer,Kochi (Cochin),28.09,8.93,67.535,109.5,0.517,9000.0,31.0,Low,9.9312,76.2673,3
2023.0,March,13.0,Summer,Bhubaneswar,30.51,10.78,69.51,54.2,0.643,6000.0,53.0,Moderate,20.2961,85.8245,3
2023.0,March,13.0,Summer,Guwahati,31.19,13.68,64.9,63.9,0.645,7000.0,35.0,Low,26.1445,91.7362,3
2023.0,April,14.0,Summer,Delhi (NCT),30.62,0.95,67.535,113.7,0.415,11297.0,22.0,Low,28.7041,77.1025,4
2023.0,April,14.0,Summer,Mumbai,32.27,18.45,73.01,120.1,0.515,20400.0,83.0,Moderate,19.076,72.8777,4
2023.0,April,14.0,Summer,Kolkata,31.6,-0.99,71.51,168.7,0.513,24000.0,107.0,Moderate,22.5726,88.3639,4
2023.0,April,14.0,Summer,Chennai,32.19,6.4,71.59,135.9,0.545,26000.0,99.0,Low,13.0827,80.2707,4
2023.0,April,14.0,Summer,Ahmedabad,34.86,3.6,60.4,116.2,0.308,11700.0,25.0,Low,12.9716,77.5946,4
2023.0,April,14.0,Summer,Hyderabad,28.89,9.55,60.99,168.1,0.606,10000.0,52.0,Moderate,17.385,78.4867,4
2023.0,April,14.0,Summer,Pune,31.55,6.15,61.28,94.6,0.472,6000.0,21.0,Low,18.5204,73.8567,4
2023.0,April,14.0,Summer,Ahmedabad,28.23,3.48,61.3,77.1,0.365,12100.0,33.0,Low,23.0225,72.5714,4
2023.0,April,14.0,Summer,Jaipur,30.94,3.79,60.98,123.1,0.489,6000.0,19.0,Low,26.9124,77.7064,4
2023.0,April,14.0,Summer,Lucknow,29.54,4.47,56.1,113.7,0.507,8500.0,49.0,Low,26.8467,80.9462,4
2023.0,April,14.0,Summer,Kanpur,31.04,7.27,54.91,126.4,0.467,10000.0,33.0,Low,26.4499,80.3319,4
2023.0,April,14.0,Summer,Nagpur,29.06,6.37,60.96,107.8,0.486,9000.0,33.0,Low,21.1458,79.0882,4
2023.0,April,14.0,Summer,Indore,30.47,1.52,63.61,106.2,0.562,8500.0,45.0,Low,22.7196,75.8577,4
2023.0,April,14.0,Summer,Bhopal,31.34,2.84,59.37,100.7,0.49,2800.0,6.0,Low,23.2599,77.4126,4
2023.0,April,14.0,Summer,Surat,33.5,8.08,71.09,149.6,0.481,17000.0,37.0,Low,21.1702,72.8311,4
2023.0,April,14.0,Summer,Vadodara (Baroda),27.76,8.79,64.44,80.6,0.453,7500.0,28.0,Low,22.3072,73.1812,4
2023.0,April,14.0,Summer,Nashik,28.81,1.12,52.61,139.8,0.514,4000.0,11.0,Low,19.9975,73.7898,4
2023.0,April,14.0,Summer,Ludhiana,33.0,4.62,57.7,85.7,0.459,10000.0,19.0,Low,30.901,75.8573,4
2023.0,April,14.0,Summer,Agra,31.19,13.68,57.34,101.5,0.517,8500.0,23.0,Low,27.1767,78.0081,4
2023.0,April,14.0,Summer,Meerut,32.46,3.34,52.2,129.7,0.486,12000.0,42.0,Low,22.3072,77.7064,4
2023.0,April,14.0,Summer,Vijayawada,31.39,4.96,61.61,94.1,0.43,7800.0,16.0,Low,16.5062,80.648,4
2023.0,April,14.0,Summer,Ranchi,31.54,8.6,59.44,89.1,0.437,6000.0,19.0,Low,23.3441,85.3096,4
2023.0,April,14.0,Summer,Patna,34.15,10.94,62.75,127.6,0.402,21000.0,62.0,Moderate,25.5941,85.1376,4
2023.0,April,14.0,Summer,Visakhapatnam,34.12,6.45,65.38,103.7,0.456,6500.0,10.0,Low,17.6868,83.2185,4
2023.0,April,14.0,Summer,Coimbatore,33.5,-3.15,64.08,104.8,0.404,8500.0,21.0,Low,22.3072,76.9558,4
2023.0,April,14.0,Summer,Madurai,32.66,0.87,60.88,96.1,0.456,7000.0,17.0,Low,9.9252,78.1198,4
2023.0,April,14.0,Summer,Thiruvananthapuram (Trivandrum),30.7,13.68,68.79,103.2,0.631,5000.0,19.0,Low,8.5241,76.9366,4
2023.0,April,14.0,Summer,Kochi (Cochin),31.44,17.17,74.69,135.6,0.505,9000.0,30.0,Low,9.9312,76.2673,4
2023.0,April,14.0,Summer,Bhubaneswar,33.02,2.85,67.535,125.0,0.443,6000.0,12.0,Low,20.2961,85.8245,4
2023.0,April,14.0,Summer,Guwahati,31.47,2.38,70.9,121.6,0.547,7000.0,38.0,Low,26.1445,91.7362,4
2023.0,April,15.0,Summer,Delhi (NCT),30.78,-1.09,56.99,133.1,0.475,11297.0,43.0,Moderate,28.7041,77.1025,4
2023.0,April,15.0,Summer,Mumbai,34.56,15.35,67.535,168.6,0.38,20400.0,54.0,Moderate,19.076,72.8777,4
2023.0,April,15.0,Summer,Kolkata,28.88,5.64,75.77,144.4,0.478,24000.0,84.0,Moderate,22.5726,88.3639,4
2023.0,April,15.0,Summer,Chennai,30.02,18.35,74.38,165.4,0.68,26000.0,137.0,Moderate,13.0827,77.7064,4
2023.0,April,15.0,Summer,Ahmedabad,30.5,4.18,65.56,113.7,0.51,11700.0,65.0,Moderate,12.9716,77.5946,4
2023.0,April,15.0,Summer,Hyderabad,29.53,-0.85,58.64,124.1,0.511,10000.0,37.0,Low,17.385,78.4867,4
2023.0,April,15.0,Summer,Pune,29.19,7.14,67.535,98.1,0.498,6000.0,24.0,Low,18.5204,73.8567,4
2023.0,April,15.0,Summer,Ahmedabad,32.56,13.68,67.52,122.4,0.486,12100.0,32.0,Low,23.0225,72.5714,4
2023.0,April,15.0,Summer,Jaipur,28.68,-0.28,59.52,118.5,0.502,6000.0,20.0,Low,26.9124,75.7873,4
2023.0,April,15.0,Summer,Lucknow,28.58,13.68,57.08,135.7,0.512,17000.0,62.0,Moderate,22.3072,80.9462,4
2023.0,April,15.0,Summer,Kanpur,30.52,4.42,67.535,117.9,0.414,10000.0,19.0,Low,26.4499,80.3319,4
2023.0,January,15.0,Winter,Nagpur,33.73,2.24,61.59,129.1,0.402,9000.0,21.0,Low,21.1458,79.0882,1
2023.0,April,15.0,Summer,Indore,26.81,5.99,67.535,77.4,0.467,8500.0,22.0,Low,22.7196,75.8577,4
2023.0,April,15.0,Summer,Bhopal,31.47,4.09,57.91,105.5,0.539,2800.0,18.0,Low,23.2599,77.4126,4
2023.0,April,15.0,Summer,Ahmedabad,29.01,22.46,71.4,108.2,0.572,8500.0,92.0,Moderate,21.1702,77.7064,4
2023.0,April,15.0,Summer,Vadodara (Baroda),31.06,1.84,62.33,87.4,0.459,7500.0,19.0,Low,22.3072,73.1812,4
2023.0,April,15.0,Summer,Nashik,32.76,2.71,61.39,113.7,0.443,4000.0,19.0,Low,19.9975,73.7898,4
2023.0,April,15.0,Summer,Ludhiana,29.52,-0.59,53.83,66.4,0.524,10000.0,39.0,Low,30.901,77.7064,4
2023.0,April,15.0,Summer,Agra,30.42,3.99,57.24,135.6,0.411,8500.0,19.0,Low,27.1767,78.0081,4
2023.0,April,15.0,Summer,Meerut,28.78,10.65,61.45,115.0,0.571,12000.0,73.0,Moderate,28.9845,77.7064,4
2023.0,April,15.0,Summer,Vijayawada,30.26,7.56,60.5,72.8,0.485,7800.0,23.0,Low,16.5062,80.648,4
2023.0,April,15.0,Summer,Ranchi,30.53,1.16,61.2,99.6,0.539,6000.0,31.0,Low,23.3441,85.3096,4
2023.0,April,15.0,Summer,Patna,31.91,1.29,58.59,113.7,0.437,21000.0,62.0,Low,25.5941,85.1376,4
2023.0,January,15.0,Winter,Visakhapatnam,34.4,13.33,74.7,86.0,0.486,6500.0,19.0,Low,17.6868,83.2185,1
2023.0,April,15.0,Summer,Coimbatore,32.52,2.83,61.36,78.4,0.314,8500.0,43.0,Low,11.0168,76.9558,4
2023.0,April,15.0,Summer,Madurai,32.15,3.62,62.99,81.7,0.396,7000.0,17.0,Low,9.9252,78.1198,4
2023.0,April,15.0,Summer,Thiruvananthapuram (Trivandrum),32.42,-0.04,68.82,95.8,0.419,5000.0,28.0,Low,8.5241,76.9366,4
2023.0,April,15.0,Summer,Kochi (Cochin),32.01,13.68,77.58,136.9,0.486,9000.0,25.0,Low,9.9312,76.2673,4
2023.0,April,15.0,Summer,Bhubaneswar,35.55,-0.23,68.9,88.4,0.345,6000.0,21.0,Low,20.2961,85.8245,4
2023.0,April,15.0,Summer,Guwahati,27.46,2.48,66.9,84.6,0.545,7000.0,36.0,Low,26.1445,91.7362,4
2023.0,April,16.0,Summer,Delhi (NCT),32.36,2.58,54.04,119.7,0.351,11297.0,43.0,Low,28.7041,77.1025,4
2023.0,April,16.0,Summer,Mumbai,31.36,16.64,68.92,135.8,0.583,8500.0,96.0,Moderate,19.076,72.8777,4
2023.0,April,16.0,Summer,Kolkata,34.9,3.66,79.45,120.3,0.425,24000.0,64.0,Moderate,22.5726,88.3639,4
2023.0,April,16.0,Summer,Chennai,28.08,15.03,70.33,132.5,0.536,26000.0,96.0,Moderate,13.0827,80.2707,4
2023.0,April,16.0,Summer,Bengaluru,33.13,0.82,66.8,113.7,0.353,11700.0,12.0,Low,12.9716,77.5946,4
2023.0,April,16.0,Summer,Hyderabad,31.23,2.43,61.93,105.9,0.484,10000.0,39.0,Low,22.3072,77.7064,4
2023.0,April,16.0,Summer,Pune,31.71,2.61,58.2,99.0,0.507,6000.0,23.0,Low,18.5204,73.8567,4
2023.0,April,16.0,Summer,Ahmedabad,31.02,0.67,60.12,117.0,0.405,12100.0,34.0,Low,23.0225,72.5714,4
2023.0,April,16.0,Summer,Jaipur,31.88,13.68,55.74,77.9,0.519,6000.0,23.0,Low,26.9124,75.7873,4
2023.0,April,16.0,Summer,Ahmedabad,31.71,4.42,57.09,115.9,0.411,17000.0,31.0,Low,26.8467,80.9462,4
2023.0,January,16.0,Winter,Kanpur,32.51,13.68,49.09,87.8,0.369,10000.0,17.0,Low,26.4499,80.3319,1
2023.0,April,16.0,Summer,Nagpur,31.16,9.66,57.13,87.5,0.514,9000.0,44.0,Low,21.1458,79.0882,4
2023.0,April,16.0,Summer,Indore,30.79,9.58,60.25,98.1,0.592,8500.0,39.0,Low,22.7196,75.8577,4
2023.0,April,16.0,Summer,Bhopal,32.92,13.68,61.7,95.1,0.486,2800.0,6.0,Low,23.2599,77.4126,4
2023.0,April,16.0,Summer,Surat,28.22,15.51,72.16,121.7,0.456,17000.0,44.0,Low,21.1702,72.8311,4
2023.0,April,16.0,Summer,Vadodara (Baroda),27.59,5.96,60.34,66.8,0.519,7500.0,38.0,Low,22.3072,73.1812,4
2023.0,April,16.0,Summer,Nashik,32.06,6.02,53.94,105.9,0.488,4000.0,19.0,Low,19.9975,73.7898,4
2023.0,April,16.0,Summer,Ludhiana,30.95,2.53,53.73,102.4,0.404,10000.0,16.0,Low,30.901,75.8573,4
2023.0,April,16.0,Summer,Agra,29.99,7.62,57.98,126.7,0.478,8500.0,18.0,Low,27.1767,77.7064,4
2023.0,April,16.0,Summer,Meerut,29.36,5.04,67.535,99.8,0.47,8500.0,43.0,Moderate,28.9845,77.7064,4
2023.0,April,16.0,Summer,Vijayawada,28.13,1.44,52.41,153.6,0.383,7800.0,16.0,Low,16.5062,80.648,4
2023.0,April,16.0,Summer,Ranchi,26.75,6.02,61.49,76.9,0.487,6000.0,14.0,Low,23.3441,85.3096,4
2023.0,April,16.0,Summer,Patna,31.4,0.12,61.75,120.0,0.502,21000.0,76.0,Moderate,25.5941,85.1376,4
2023.0,April,16.0,Summer,Visakhapatnam,32.98,16.14,66.98,65.1,0.483,6500.0,43.0,Low,17.6868,83.2185,4
2023.0,April,16.0,Summer,Coimbatore,32.05,6.7,66.13,115.5,0.416,8500.0,11.0,Low,11.0168,76.9558,4
2023.0,April,16.0,Summer,Madurai,34.48,8.04,65.2,100.8,0.411,7000.0,25.0,Low,9.9252,78.1198,4
2023.0,April,16.0,Summer,Thiruvananthapuram (Trivandrum),27.89,-0.44,61.49,109.9,0.532,5000.0,14.0,Low,8.5241,76.9366,4
2023.0,April,16.0,Summer,Kochi (Cochin),34.84,6.87,66.14,118.3,0.377,9000.0,20.0,Low,9.9312,76.2673,4
